Country: USA,,,,,,,,,
Variable: Firmdeath_Emp,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
g) 6 to 10,687,330,355,420,D,D,.,.,.
h) 11 to 15,326,259,D,D,.,.,.,.,.
i) 16 to 20,215,168,101,D,D,.,D,.,
j) 21 to 25,192,92,D,.,D,.,.,.,.
k) 26+,187,98,D,.,D,.,.,.,.
l) Left Censored,166,D,D,.,.,.,.,.,.
m) ALL,"3,957","1,973","1,547","1,333","1,030",233,545,.,.
,           2010,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,
b) 1,595,295,104,336,D,D,.,.,
c) 2,374,106,D,D,.,.,.,.,
d) 3,280,205,D,D,D,.,.,.,.
e) 4,293,69,D,D,.,.,.,,
f) 5,228,171,141,.,.,.,.,.,.
g) 6 to 10,760,407,238,250,D,D,.,.,.
h) 11 to 15,284,225,90,D,D,.,.,.,.
i) 16 to 20,159,172,77,277,.,.,.,.,.
j) 21 to 25,195,121,145,D,.,.,.,D,.
k) 26+,184,59,D,D,D,.,.,.,.
l) Left Censored,86,126,D,.,D,.,.,.,.
m) ALL,"3,438","1,956","1,269","1,382",980,844,.,"1,307",.
,           2011,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,
b) 1,500,D,144,D,D,.,.,.,
c) 2,329,236,77,178,.,.,.,.,.
d) 3,299,121,D,D,D,.,.,.,
e) 4,273,151,D,D,.,.,.,.,.
f) 5,216,198,D,D,.,.,.,,
g) 6 to 10,753,443,302,D,D,.,.,.,.
h) 11 to 15,330,175,86,182,.,.,.,.,.
i) 16 to 20,259,179,153,D,.,D,.,.,.
j) 21 to 25,207,154,D,D,.,.,.,.,.
k) 26+,186,136,D,D,D,D,.,.,.
l) Left Censored,113,D,D,.,.,.,.,.,.
m) ALL,"3,465","2,147","1,014","1,924",762,670,.,.,.
,           2012,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,.,.,.,.,,.,
b) 1,541,280,179,281,D,D,.,.,
c) 2,326,144,258,D,.,D,.,.,
d) 3,261,114,200,D,D,.,.,.,.
e) 4,283,169,83,D,D,.,.,.,
f) 5,262,117,D,D,.,.,,.,.
g) 6 to 10,683,409,417,D,D,.,.,.,.
h) 11 to 15,392,185,196,202,.,.,.,.,.
i) 16 to 20,203,117,D,163,D,.,.,.,.
j) 21 to 25,240,122,D,D,.,.,.,.,.
k) 26+,208,123,D,D,D,.,.,.,.
l) Left Censored,146,65,171,D,D,.,.,.,.
m) ALL,"3,545","1,845","1,842","1,540",864,508,.,.,.
