Country: USA,,,,,,,,,
Variable: Estabs,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
a) 0,"1,897",503,262,171,49,21,5,3,
b) 1,"1,452",453,251,145,47,26,4,2,
c) 2,"1,093",380,221,125,46,26,3,5,1
d) 3,969,368,232,129,44,18,3,,1
e) 4,813,332,255,115,36,17,3,5,
f) 5,770,380,242,126,54,24,5,,1
g) 6 to 10,"2,216","1,176",815,474,191,80,17,7,3
h) 11 to 15,"1,419",836,600,370,129,69,14,8,2
i) 16 to 20,"1,203",777,496,364,116,63,14,8,2
j) 21 to 25,834,537,362,244,110,47,11,3,3
k) 26+,787,430,315,214,81,41,10,4,2
l) Left Censored,936,582,496,428,210,113,35,11,9
m) ALL,"14,389","6,754","4,547","2,905","1,113",545,124,56,24
,           2008,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,612",409,207,121,39,16,5,3,
